filename,processing_time,snr_before,snr_after,rmse
0052503c-2849-4f41-ab51-db382103690c.wav,0.16137385368347168,inf,nan,15.145661317817902
006c6dd6-d91e-419c-9836-c3f320da4f25.wav,0.14966392517089844,inf,nan,22.13046424630106
00d4f842-fc92-45f5-8cae-3effdc2245f5.wav,0.14656782150268555,inf,nan,21.095954012317318
00dc461c-a60a-4d74-bf87-de4208f224ee.wav,0.14568233489990234,inf,nan,20.587042428415934
0161dc01-ec36-4fe7-bbbc-1801586d28f7.wav,0.1474900245666504,inf,nan,5.873921928226153
01671c57-4584-40cd-998d-c49b211e386c.wav,0.13888239860534668,inf,nan,22.61234015340798
01f5f49e-287d-4734-be3a-863c10c0cf2e.wav,0.14702367782592773,inf,nan,10.717952924425944
02365fe0-4e01-4e82-a9c8-ab97389f2217.wav,0.1517026424407959,inf,nan,15.166896632273657
028a8e19-3e49-4fc0-a5df-5055bb98f1c7.wav,0.17426228523254395,inf,nan,14.513353440374981
02d7e5f2-e647-462f-883d-a0cb1daa5503.wav,0.15311050415039062,inf,nan,16.264802124405797
02fe1fea-4f23-4b10-ad93-903ebdf081d1.wav,0.14499449729919434,inf,16.88404678926589,nan
030ac074-4f10-4260-b41c-253cf3bc88e0.wav,0.12719154357910156,inf,nan,21.310702509042336
032a5ecb-f35c-4af5-964c-8f42cbcd9a41.wav,0.1273484230041504,inf,nan,30.937416060310092
036b3893-f89c-4010-85b0-7e8089326d45.wav,0.14546728134155273,inf,18.337662383806506,nan
03e83b0d-9940-4388-9310-bf11d90e474d.wav,0.14327335357666016,inf,nan,18.693298344356457
03f3c8e1-df39-4f6e-906f-ba2c6b28e2b8.wav,0.14716649055480957,inf,7.872818872004,nan
04104401-4523-4f80-8976-056cd3ee661c.wav,0.14435124397277832,inf,nan,31.429936899279593
04154ce4-b699-4a1d-a4fb-7068e07c00fa.wav,0.14165496826171875,inf,nan,14.457064061786769
0458e9fc-6403-427e-afec-6a659104399a.wav,0.13517045974731445,inf,nan,18.9350696030905
048c9205-bada-4bed-b466-30cca0ac5a59.wav,0.1420423984527588,inf,nan,24.926406027552545
04d1c648-49c6-4b33-b290-3f829b9bf4f9.wav,0.11690068244934082,inf,nan,12.356587627398705
051eee27-45b5-4bbe-812e-85e046ba043a.wav,0.1417393684387207,inf,nan,11.010015312761972
055f3d08-6691-4eb8-8612-4140f654426f.wav,0.12757158279418945,inf,nan,21.781977580021156
05fd1660-eee0-45cc-a924-9d58921190ff.wav,0.12729334831237793,inf,nan,13.545006806540744
06469380-cf24-4288-80bd-f78b9499ef3f.wav,0.13048458099365234,inf,nan,15.771804757128942
06bcf5af-fb5a-40a1-bf82-2499d8478c28.wav,0.11515545845031738,inf,7.630817521568607,nan
06f283af-9867-4aa7-b97c-a60c6f795d17.wav,0.14120173454284668,inf,nan,12.39656630424394
0765ff8f-98a1-4367-b846-3dd0a07a1176.wav,0.12685632705688477,inf,8.61686009799516,nan
07c990a2-7775-428b-ad4b-3cf4a233d5f6.wav,0.12166428565979004,inf,nan,5.041385194119033
0847e903-ffad-4196-86c3-298e0719e4fa.wav,0.14138531684875488,inf,nan,13.589439236534794
08d069d4-366c-41aa-946b-eaa3eb8f9565.wav,0.1276867389678955,inf,nan,23.996439960974648
08e1153c-1675-40f3-864d-5e93eb4c2134.wav,0.1270601749420166,inf,nan,11.679896271271028
09b22add-5314-4416-8cca-b1744d8944b7.wav,0.12797307968139648,inf,nan,19.40065280552818
0ab237b7-fb12-4687-afed-8d1e2070d621.wav,0.12517499923706055,inf,nan,15.928829225343941
0aefe960-43fd-41cc-97c8-bf9d2d64efd3.wav,0.12674570083618164,inf,nan,22.218230191135603
0b049a37-dc68-42f6-bbe5-d7d1cd699ccb.wav,0.12722182273864746,inf,nan,13.124805089254208
0b4adf65-d666-4fa4-971f-6e7ed630d7fb.wav,0.1275324821472168,inf,nan,37.22274643230432
0befa6a5-0c9b-44c6-93b8-eb6678045480.wav,0.13361310958862305,inf,nan,14.171434565999524
0c3f4ca2-459d-4643-9b7b-a2c7ec378172.wav,0.12629365921020508,inf,nan,13.695682086015918
0cc70045-605a-429f-90f3-a78b12f071a3.wav,0.12766623497009277,inf,nan,nan
0d08cc99-4ea4-4728-a3c3-6ba5631ee6f9.wav,0.13770079612731934,inf,nan,7.729824370386888
0d4d9e06-e93c-4bb9-9ac0-517084f7ab18.wav,0.1363525390625,inf,nan,4.520796294369783
0d7c2b8b-8ae4-4288-9720-8402d737c1b5.wav,0.12734484672546387,inf,nan,10.584914935688913
0e483848-ab61-4155-9a13-ed7668b2b956.wav,0.12717175483703613,inf,nan,33.49713218266719
0e6689fb-4020-4972-8c33-d563b0ed4690.wav,0.11625242233276367,inf,nan,11.809980275221108
0eab843a-5e03-469a-aafc-6d5d3af44714.wav,0.1505429744720459,inf,nan,10.109094989693256
0ecaa518-44bb-472e-af0f-372321b2f05f.wav,0.13018107414245605,inf,nan,25.56555480496437
0f5c8792-c7d4-4bb2-a750-89c9872abf50.wav,0.12451601028442383,inf,nan,19.456927458634148
0fd63cb0-52db-4247-b9bb-eb511d0094d0.wav,0.1331474781036377,inf,nan,16.061298690791354
0ff32e7e-47c6-44b4-821a-6ba3f5c6c00b.wav,0.1309494972229004,inf,nan,19.126300490253712
102b47d9-371e-412a-8995-0dc6115ab2bb.wav,0.12709879875183105,inf,nan,24.51624155040592
117d7c23-4a4f-40b9-83e4-b5cd26ba6e97.wav,0.13484907150268555,inf,nan,16.379099916947425
11b6e1f9-70f4-41ec-9a22-d80b9d5894a2.wav,0.12357592582702637,inf,nan,15.698982940482708
1243dd43-3312-4b5b-8bcb-d998c4da2241.wav,0.13211393356323242,inf,nan,10.906869402637513
12445e49-2df0-4f57-80c0-10f2e2fef961.wav,0.12742090225219727,inf,nan,6.9773386124104535
14ec91ca-9d79-448e-a760-7ccbd2099820.wav,0.12708616256713867,inf,nan,10.640688393195784
16ade36e-d993-4d65-8cfd-c5d94ceef5d3.wav,0.11372613906860352,inf,nan,18.90925252491405
16c6d8eb-d79e-4f4e-954a-f2f1c4110264.wav,0.1303882598876953,inf,nan,18.74742308363116
16fb787d-3d09-46fc-9560-ff82641112d2.wav,0.12650465965270996,inf,21.223860705125922,nan
16fdea36-87b8-40a9-8d95-6ccf790837a1.wav,0.13233542442321777,inf,nan,27.623461002690703
172741e6-a29e-45d4-81d0-e45d525fdeec.wav,0.1260213851928711,inf,nan,2.222038778883538
174a80d5-dc29-4068-8108-39404d24a6fb.wav,0.12691640853881836,inf,nan,17.30749931339178
178943a5-c3b3-48f6-9da6-c4b8047c6bf2.wav,0.12664341926574707,inf,nan,15.930847545922923
17a7fd51-57f1-4948-988c-69ba8d4bf24b.wav,0.12844443321228027,inf,nan,6.455358540490473
17dddbf0-b621-49e0-adaa-85cefd4a9478.wav,0.14275670051574707,inf,nan,12.966397441035186
184d8ddc-e6ea-46df-abe6-193f03d94e5e.wav,0.12801527976989746,inf,nan,19.410470991878768
18938028-59c1-401f-9aca-ae836d963335.wav,0.12629389762878418,inf,nan,8.131260428122404
189fd9b7-d128-4d50-8448-e7d9a019c4f2.wav,0.12766695022583008,inf,nan,21.39657872909814
18bd387e-7dbb-45e1-98f7-a0fa5b980d61.wav,0.126603364944458,inf,nan,6.000054008742666
199d55be-23a8-4230-90ef-36673a23a3bf.wav,0.12903046607971191,inf,nan,24.111734611387647
1a971a8c-cb8d-48ef-aad2-f7258947726c.wav,0.12119007110595703,inf,nan,22.13223005726464
1b517404-93f9-409f-9dca-18ff2e6d9885.wav,0.1315159797668457,inf,nan,19.21548028045856
1b7285f1-2768-4979-93c1-045bb6236611.wav,0.12548232078552246,inf,nan,26.101428282159915
1c276f5f-44f9-4ef4-843c-972e4c0c1ee3.wav,0.1270158290863037,inf,nan,29.597880212268826
1c286f7b-612f-4883-934a-186859617a04.wav,0.1345353126525879,inf,nan,5.736730937936969
1c37fd0e-1c6b-4d84-9108-1adbf8ae3f91.wav,0.13457226753234863,inf,nan,1.6796019346792508
1c6bf8b8-7bef-439d-ab17-cd338288e977.wav,0.1263277530670166,inf,nan,23.230688400034712
1cd57a9e-f016-41c9-9b19-7e1326454de7.wav,0.12763285636901855,inf,nan,8.412956589528521
1cf09880-83f7-4558-9a18-2b843408d622.wav,0.1248939037322998,inf,nan,24.51006814433414
1d21e7b7-5eb9-42b0-a576-d6dff31c001c.wav,0.13092947006225586,inf,nan,12.591656649544348
1db81462-4597-4cee-846b-b5cc0940bcf9.wav,0.12626910209655762,inf,nan,16.342590893459835
1dfc692a-71e4-4240-a804-4ccd9d1357e1.wav,0.1266486644744873,inf,12.33786692784555,nan
1e71f8d8-bae0-4970-929a-58e77df87103.wav,0.12809109687805176,inf,nan,13.851032866590025
1fb45d27-5f79-4e5f-9b4f-11adf77bd495.wav,0.12782692909240723,inf,nan,8.361958323742734
20093702-4470-4eb8-94ed-1ef923726ba1.wav,0.14340734481811523,inf,nan,13.396168057058082
20203eb1-e45d-41c3-bba2-708c96f143bb.wav,0.12705445289611816,inf,nan,12.622680011466596
20824c82-39cf-47f1-a71a-9d61e0f3601a.wav,0.128495454788208,inf,nan,37.61453507661367
209648c9-c6c6-4b87-b44b-20b29744da99.wav,0.11687016487121582,inf,17.813714877339017,nan
212cc3ec-d36c-4437-accb-e75b03ea5849.wav,0.12576508522033691,inf,nan,14.182814284527275
2140cbd0-ee0b-4566-9bad-f100b5b7f6b8.wav,0.12688422203063965,inf,nan,8.120271116573985
214224f7-01e9-4b3a-9e12-55fc5706ea41.wav,0.12992572784423828,inf,nan,20.545586186638985
218db45e-3818-469d-8eeb-4c35e39f63c1.wav,0.12618494033813477,inf,nan,24.559662586651193
21971bfe-11e5-4b1b-a213-2d963f41a30a.wav,0.12720417976379395,inf,nan,25.843860622854177
21b7260c-4054-4a67-983c-bb8c3c98fc98.wav,0.12799429893493652,inf,nan,30.504205035088113
21d49517-5a31-43d1-bb5f-433b2951b7d1.wav,0.12433671951293945,inf,nan,16.216898286961364
227ddafb-452b-4255-8ace-433872cac40b.wav,0.12615180015563965,inf,nan,15.642518246386908
234d006b-0101-4228-95a4-7540525d2ebc.wav,0.12662553787231445,inf,nan,24.259561459036238
23b3073f-3fa5-481a-a950-27df33e4d878.wav,0.12641668319702148,inf,nan,14.9094607812044
23d11475-3e3d-446f-9fdb-58c7ea7c8166.wav,0.13497614860534668,inf,nan,13.154875963952104
23f0c651-a0db-4f7a-89f4-acd2c35e04dc.wav,0.1282200813293457,inf,nan,10.200694414601669
24104b38-32fb-486a-a0a9-a964d6699b9d.wav,0.125260591506958,inf,nan,31.568562472039606
242413fd-ddff-4a06-9b36-a373566e6e45.wav,0.12706375122070312,inf,nan,23.717701869179557
2458a5be-c274-4fd3-82f6-4617caeaeb14.wav,0.14055728912353516,inf,18.018284017266982,nan
2458b656-86a4-41d8-92c3-4c7c59ad5785.wav,0.12700223922729492,inf,nan,22.74347113921675
24bc203a-0fe0-4b44-8c9b-982404799344.wav,0.12723445892333984,inf,nan,25.047073313032424
254000d9-9fd8-43a0-a561-c81a6feee649.wav,0.12650060653686523,inf,nan,12.304949902929561
25ad5045-179a-4b20-a0a6-9d3ab35c476c.wav,0.1326456069946289,inf,8.903664136824824,nan
25c532c4-1494-47a4-901e-5fcea3492038.wav,0.13047337532043457,inf,nan,16.14652017176097
25f747d9-8619-4bac-9cdf-2e6979ae338b.wav,0.12755823135375977,inf,nan,23.176231702773
25f79305-22a6-49f2-8c9b-0a0e9ef5d539.wav,0.13643908500671387,inf,nan,12.553689081259739
26205e98-f416-4cf4-81c3-adcb646fffb8.wav,0.13555288314819336,inf,12.148176307426988,nan
26b2ca81-4399-4fa9-80e0-7fbb3988d784.wav,0.11978626251220703,inf,nan,13.193958315418826
2764192e-4ba8-49c1-848f-608b6d7c642d.wav,0.127701997756958,inf,nan,10.958030931719287
28cd0f1e-bc90-46ac-8f09-56fe0a7a7937.wav,0.14604568481445312,inf,nan,17.09385836855551
2908e5a8-7668-43ed-a5be-caa2822f52ba.wav,0.1313340663909912,inf,nan,8.630183267475418
29624bf2-8cf6-404f-934f-7824ec420544.wav,0.13848543167114258,inf,nan,1.7390168896538767
2985450f-b117-4a49-adb1-73a7a0118505.wav,0.1261293888092041,inf,nan,13.176937315337883
2a42a79d-af6e-4d60-bf4f-672e99dd90d8.wav,0.1462709903717041,inf,nan,17.636620950443533
2a661247-dfa0-42b2-9d0a-a5925ac8735a.wav,0.1311345100402832,inf,nan,6.873337016165508
2b1627e1-85a5-4155-ba52-4400e036b034.wav,0.1260693073272705,inf,nan,11.299788646308292
2b3fa930-47b0-4358-8971-3dcd9c8fd0c1.wav,0.14226293563842773,inf,nan,nan
2b883101-d7fc-482d-8566-8a61f7338ab3.wav,0.14821624755859375,inf,nan,29.323409553629368
2c64a381-8d2c-416c-bc75-ed47ec9eeba3.wav,0.13252925872802734,inf,nan,7.182050834049596
2c96ae4e-9d50-4d68-8756-a27bfe524812.wav,0.15089845657348633,inf,nan,7.717236305730654
2d8b941a-3ff9-41eb-917c-10fa16ebffee.wav,0.14075922966003418,inf,nan,19.427158728881626
2d910bad-e8ae-4ef5-a080-bf7efde42adf.wav,0.12339401245117188,inf,10.733737507481809,nan
2dab120f-5bc3-4c75-b49f-2a28fbd3a05a.wav,0.13718247413635254,inf,12.335949410074731,nan
2daf7e7e-c634-4fa8-9c13-3b47e055ad48.wav,0.12080955505371094,inf,nan,21.9982082372721
2e2725e5-c7ef-4ef7-9ec0-d24944e6d1d8.wav,0.132171630859375,inf,nan,16.145887867078347
2ed39ebf-8977-446b-a8c8-3e66bd4d4580.wav,0.12571358680725098,inf,nan,19.958954059293518
2eef5d4d-93d1-4c0e-9d23-0989abaa34d0.wav,0.1376957893371582,inf,nan,14.91882255737751
30179ac2-f5a7-436e-8393-651dcf8a5d7b.wav,0.12963366508483887,inf,8.22466841601381,nan
30dee5fe-ded7-4978-9480-e40155e7b060.wav,0.11498141288757324,inf,nan,17.56328785016817
312b2c93-0838-412d-b408-63c9cf74adf9.wav,0.1391608715057373,inf,nan,19.214838942168708
3179ab62-2b34-456b-91b5-d9a99d4c78e8.wav,0.11675739288330078,inf,nan,21.910156614419787
31827810-e5d6-4647-8d72-8d0fe63ce83e.wav,0.1263577938079834,inf,nan,26.100527937187028
3191b268-0a7a-46d5-a801-0da511379469.wav,0.13375115394592285,inf,nan,15.375041466918324
31df8ceb-a246-4e1c-a979-c871494e103c.wav,0.12624430656433105,inf,nan,18.622157367165972
31fe1b06-79fa-41b2-9715-c4224d48fee8.wav,0.12715888023376465,inf,nan,23.828477154282773
333f3c44-f06e-439b-b6d4-3f33272b6e00.wav,0.13879966735839844,inf,nan,14.053192140746313
33a9bb59-ce20-4ed9-89ac-7946b67d92a8.wav,0.13174724578857422,inf,nan,19.696793188105428
340b913e-7e0f-4f23-a5ae-1af2ca3f3e1e.wav,0.12638115882873535,inf,6.451747778747699,nan
341618b8-0266-4e52-82eb-600096c3023c.wav,0.1274569034576416,inf,nan,22.371841810920856
34ae1187-4f68-4844-a157-a4693c16177d.wav,0.11866569519042969,inf,nan,24.20439500894916
34b4f683-c0d2-4c56-8ddd-9b9a9f0a0d79.wav,0.11265993118286133,inf,nan,10.813972500240427
35c16396-67a4-4fba-bde1-5f8722b12ddd.wav,0.14249110221862793,inf,nan,29.059281728752552
35e87469-6cc3-433d-bd79-0edc1d4810a5.wav,0.1275947093963623,inf,nan,15.29748072375326
3688abd7-707b-4379-8dec-ccc0b42159d6.wav,0.13051462173461914,inf,nan,9.02960658848976
3745a64f-9be1-41fb-975d-9c7c2baa0947.wav,0.11360645294189453,inf,nan,26.37714538717728
37866662-764a-45d4-b3cf-d88efa70e5b3.wav,0.13590717315673828,inf,nan,22.0370908284511
379784b2-8501-48c1-ae9c-9e0262e125b0.wav,0.12635302543640137,inf,nan,11.412719761645576
37a896d0-6e9c-49cc-9eac-c203ed068617.wav,0.13438940048217773,inf,nan,11.856575107810475
37cee1c9-1b71-4e99-9315-5f38e99e1485.wav,0.12912631034851074,inf,nan,23.95622832051123
38007d3b-bf50-4e44-98f8-3c1afbfaf868.wav,0.12768197059631348,inf,nan,19.859962361999983
3830d316-1af4-4496-be1a-553298450516.wav,0.13306498527526855,inf,nan,12.535883847920537
3839f1aa-ccfc-4bff-afc5-0ed674403a66.wav,0.1274404525756836,inf,nan,11.08642528970647
383e5327-6c55-4265-a30e-059837163598.wav,0.12672019004821777,inf,nan,18.82976665343964
